Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2024-12-10 19:00:00,95981.7890625,95981.7890625,95017.75,95115.65625,305741824
2024-12-10 19:30:00,95926.375,96168.2734375,95680.453125,95954.7265625,121692160
2024-12-10 20:00:00,96390.046875,96390.046875,95666.8984375,95904.2265625,0
2024-12-10 20:30:00,96556.640625,96645.7421875,96305.59375,96452.015625,0
2024-12-10 21:00:00,96889.515625,96889.515625,96505.15625,96505.15625,0
2024-12-10 21:30:00,96950.09375,97238.9140625,96715.359375,96997.1953125,0
2024-12-10 22:00:00,96742.9921875,97145.9609375,96699.3046875,96878.546875,0
2024-12-10 22:30:00,96944.890625,97072.5234375,96797.0625,96797.0625,0
2024-12-10 23:00:00,97045.9453125,97164.0546875,96899.671875,96972.546875,0
2024-12-10 23:30:00,96681.9140625,97136.046875,96614.171875,97045.546875,142614528
2024-12-11 00:00:00,96453.2109375,96868.859375,96424.984375,96652.28125,0
2024-12-11 00:30:00,96456.8828125,96537.6796875,95978.1875,96388.984375,106987520
2024-12-11 01:00:00,96114.6875,96639.4609375,96094.71875,96446.5859375,99819520
2024-12-11 01:30:00,95796.8515625,96487.0,95796.8515625,96126.2265625,302669824
2024-12-11 02:00:00,96339.5078125,96339.5078125,95819.0234375,95819.0234375,143507456
2024-12-11 02:30:00,97243.4609375,97458.390625,96340.515625,96340.515625,470736896
2024-12-11 03:00:00,97370.2265625,97611.1171875,97254.671875,97254.671875,0
2024-12-11 03:30:00,97435.21875,97529.75,97212.5234375,97365.5546875,0
2024-12-11 04:00:00,97291.6484375,97524.3984375,97234.0078125,97408.84375,0
2024-12-11 04:30:00,97580.1328125,97605.625,97258.859375,97324.2265625,0
2024-12-11 05:00:00,97433.515625,97664.5703125,97381.4765625,97591.828125,0
2024-12-11 05:30:00,97538.7109375,97612.6640625,97376.046875,97434.25,261193728
2024-12-11 06:00:00,97688.2578125,97744.25,97488.890625,97540.140625,0
2024-12-11 06:30:00,97709.546875,97725.53125,97647.59375,97704.6640625,0
2024-12-11 07:00:00,97615.3515625,97807.3203125,97553.4140625,97704.1171875,20914176
2024-12-11 07:30:00,97404.828125,97654.6875,97307.671875,97612.1015625,0
2024-12-11 08:00:00,97976.03125,97976.03125,97381.1484375,97417.40625,207437824
2024-12-11 08:30:00,98134.6953125,98486.7578125,97956.6328125,97995.0234375,554074112
2024-12-11 09:00:00,97887.40625,98167.96875,97862.4375,98167.96875,24027136
2024-12-11 09:30:00,97970.671875,98024.3359375,97821.5234375,97871.96875,11870208
2024-12-11 10:00:00,98031.890625,98095.8359375,97930.640625,98027.796875,14876672
2024-12-11 10:30:00,98239.71875,98296.640625,97975.265625,98017.8828125,176340992
2024-12-11 11:00:00,98440.25,98440.25,98192.0234375,98238.1953125,146726912
2024-12-11 11:30:00,98332.5703125,98455.765625,98203.0390625,98455.765625,356220928
2024-12-11 12:00:00,98386.390625,98438.4921875,98289.640625,98330.5078125,58269696
2024-12-11 12:30:00,98300.234375,98496.9453125,98227.8359375,98385.5078125,0
2024-12-11 13:00:00,98348.2578125,98379.953125,98141.890625,98303.234375,0
2024-12-11 13:30:00,98711.078125,98880.71875,98392.4921875,98487.8359375,960954368
2024-12-11 14:00:00,98736.5078125,98861.8203125,98484.25,98752.7734375,0
2024-12-11 14:30:00,99579.8671875,99579.8671875,98634.0546875,98735.3984375,65642496
2024-12-11 15:00:00,100636.1484375,100731.921875,99538.0078125,99585.671875,2312445952
2024-12-11 15:30:00,100446.09375,100586.546875,100214.2265625,100586.546875,397008896
2024-12-11 16:00:00,101088.6328125,101122.984375,100462.5234375,100462.5234375,161587200
2024-12-11 16:30:00,100658.109375,101133.5703125,100448.140625,101133.5703125,0
2024-12-11 17:00:00,100654.875,101039.734375,100645.3359375,100650.1171875,0
2024-12-11 17:30:00,99872.2578125,100642.828125,99872.2578125,100611.2109375,0
2024-12-11 18:00:00,100447.3359375,100447.3359375,99747.3515625,99881.203125,12247040
2024-12-11 18:30:00,100471.890625,100797.0390625,100439.6171875,100475.609375,311656448
2024-12-11 19:00:00,100854.90625,100854.90625,100491.5703125,100491.5703125,56320000
2024-12-11 19:30:00,101178.0546875,101219.0390625,100839.140625,100861.765625,459849728
2024-12-11 20:00:00,101437.46875,101455.2734375,101158.21875,101214.8515625,416276480
2024-12-11 20:30:00,101283.09375,101737.28125,101283.09375,101450.28125,341123072
2024-12-11 21:00:00,101014.8984375,101341.0390625,100977.875,101323.09375,0
2024-12-11 21:30:00,101572.5078125,101572.5078125,101051.2421875,101051.2421875,0
2024-12-11 22:00:00,101518.0625,101899.515625,101475.3984375,101601.4921875,193470464
2024-12-11 22:30:00,101337.1953125,101561.625,101247.515625,101561.625,55836672
2024-12-11 23:00:00,101324.4765625,101499.4609375,101304.0234375,101324.359375,53886976
2024-12-11 23:30:00,101160.0390625,101359.34375,101125.7890625,101331.3046875,0
2024-12-12 00:00:00,100952.4296875,101232.9296875,100952.4296875,101189.0859375,0
2024-12-12 00:30:00,100834.734375,100971.9765625,100649.1640625,100963.2578125,0
2024-12-12 01:00:00,100827.0078125,100883.1328125,100639.65625,100827.21875,0
2024-12-12 01:30:00,100524.6640625,100845.3828125,100421.84375,100845.3828125,0
2024-12-12 02:00:00,100825.578125,100849.859375,100549.7109375,100549.7109375,0
2024-12-12 02:30:00,101795.7890625,101795.7890625,100814.2265625,100838.5859375,140722176
2024-12-12 03:00:00,101422.46875,101819.7109375,101247.0703125,101819.7109375,401301504
2024-12-12 03:30:00,100907.5078125,101562.875,100877.2265625,101525.828125,205062144
2024-12-12 04:00:00,100912.8046875,101221.34375,100861.28125,101080.875,0
2024-12-12 04:30:00,100717.7890625,100966.7578125,100629.4921875,100906.0,0
2024-12-12 05:00:00,100904.484375,100928.6171875,100659.890625,100700.796875,228974592
2024-12-12 05:30:00,100720.03125,101082.8359375,100698.5234375,100929.359375,271015936
2024-12-12 06:00:00,100636.8359375,100697.4453125,100483.296875,100645.53125,133513216
2024-12-12 06:30:00,100586.140625,100682.296875,100509.75,100632.375,129687552
2024-12-12 07:00:00,100816.7734375,100816.7734375,100566.0234375,100566.0234375,108969984
2024-12-12 07:30:00,100515.8984375,100777.8515625,100497.2265625,100777.8515625,31301632
2024-12-12 08:00:00,100864.6015625,100864.6015625,100494.5703125,100514.171875,0
2024-12-12 08:30:00,100995.0234375,101006.703125,100839.5078125,100848.375,5668864
2024-12-12 09:00:00,100993.96875,101089.984375,100925.6171875,100994.890625,0
2024-12-12 09:30:00,100889.0,101012.4375,100841.4453125,101012.4375,5513216
2024-12-12 10:00:00,100690.21875,100835.3984375,100531.203125,100835.3984375,157966336
2024-12-12 10:30:00,100653.6796875,100696.7265625,100529.7578125,100696.7265625,46702592
2024-12-12 11:00:00,100390.0625,100614.125,100240.3984375,100610.796875,214474752
2024-12-12 11:30:00,100258.765625,100461.9765625,100258.765625,100451.234375,43851776
2024-12-12 12:00:00,100710.59375,100761.0390625,100360.34375,100360.34375,73203712
2024-12-12 12:30:00,100869.078125,100877.953125,100710.4765625,100728.453125,148570112
2024-12-12 13:00:00,101242.9140625,101411.2421875,100771.1796875,100844.7265625,507322368
2024-12-12 13:30:00,100940.1796875,101318.6875,100797.4609375,101275.3515625,136085504
2024-12-12 14:00:00,101367.46875,101473.3046875,100816.140625,100930.703125,109076480
2024-12-12 14:30:00,101569.546875,101672.34375,100682.6875,101398.6953125,769769472
2024-12-12 15:00:00,101444.109375,101681.609375,100800.28125,101681.609375,0
2024-12-12 15:30:00,101733.7109375,101814.75,101326.9375,101489.7421875,59285504
2024-12-12 16:00:00,101957.5703125,102507.0390625,101841.578125,101841.578125,1245683712
2024-12-12 16:30:00,101539.3046875,102053.6953125,101539.3046875,101940.3359375,0
2024-12-12 17:00:00,101422.3828125,101711.375,101273.78125,101536.625,17661952
2024-12-12 17:30:00,101608.109375,101624.8515625,101330.6015625,101492.09375,0
2024-12-12 18:00:00,101666.640625,101666.640625,101411.7578125,101630.125,0
2024-12-12 18:30:00,100893.4140625,101664.375,100893.4140625,101664.375,0
2024-12-12 19:00:00,100124.7265625,101000.9453125,100124.7265625,100873.140625,125411328
2024-12-12 19:30:00,99453.1796875,100038.359375,99368.0625,99974.640625,1177051136
2024-12-12 20:00:00,99574.4609375,99837.671875,99504.2890625,99504.2890625,303104
2024-12-12 20:30:00,100040.109375,100271.78125,99579.90625,99579.90625,125698048
2024-12-12 21:00:00,100072.9765625,100100.421875,99760.984375,99974.2890625,81076224
2024-12-12 21:30:00,99836.7734375,100071.7421875,99778.484375,100071.7421875,0
2024-12-12 22:00:00,100074.0390625,100074.0390625,99552.2734375,99782.6796875,29818880
2024-12-12 22:30:00,100437.296875,100437.296875,99975.46875,99975.46875,256417792
2024-12-12 23:00:00,100029.84375,100437.5,99930.9765625,100437.5,0
2024-12-12 23:30:00,100057.328125,100187.1640625,100030.03125,100070.7265625,60375040
2024-12-13 00:00:00,100302.359375,100310.5234375,99991.359375,100030.8515625,41902080
2024-12-13 00:30:00,100088.0859375,100330.3515625,100088.0859375,100266.0,0
2024-12-13 01:00:00,99639.2421875,100118.3984375,99639.2421875,100108.953125,14213120
2024-12-13 01:30:00,99409.5703125,99689.6171875,99237.8828125,99611.0234375,183894016
2024-12-13 02:00:00,99392.0,99489.8046875,99324.9375,99337.5859375,290152448
2024-12-13 02:30:00,99432.7421875,99623.171875,99277.6640625,99377.5546875,422256640
2024-12-13 03:00:00,99622.03125,99734.53125,99489.9609375,99489.9609375,0
2024-12-13 03:30:00,99761.953125,99800.0546875,99587.6640625,99587.6640625,0
2024-12-13 04:00:00,99842.2890625,99842.2890625,99709.875,99751.40625,0
2024-12-13 04:30:00,100022.4375,100052.859375,99844.2265625,99868.5703125,87138304
2024-12-13 05:00:00,99970.1484375,100136.7578125,99952.140625,100013.03125,0
2024-12-13 05:30:00,99952.453125,100024.6328125,99918.2109375,99975.5234375,25522176
2024-12-13 06:00:00,100025.6640625,100031.5234375,99914.34375,99914.34375,0
2024-12-13 06:30:00,99790.71875,100100.2265625,99790.71875,100036.5234375,77602816
2024-12-13 07:00:00,99796.53125,99902.5859375,99556.109375,99724.96875,486899712
2024-12-13 07:30:00,100239.6640625,100239.6640625,99784.953125,99784.953125,509407232
2024-12-13 08:00:00,100258.09375,100258.09375,99988.9140625,100171.4765625,298377216
2024-12-13 08:30:00,100261.9375,100358.5859375,100207.6640625,100331.453125,6004736
2024-12-13 09:00:00,100096.7109375,100326.8984375,100031.1328125,100268.2578125,21151744
2024-12-13 09:30:00,100134.34375,100169.5390625,99929.96875,100092.96875,13410304
2024-12-13 10:00:00,99971.46875,100152.296875,99953.890625,100132.8203125,0
2024-12-13 10:30:00,100528.28125,100528.28125,99998.0859375,99998.0859375,364490752
2024-12-13 11:00:00,100595.15625,100640.859375,100385.1171875,100489.484375,12918784
2024-12-13 11:30:00,100439.921875,100598.4765625,100345.703125,100598.4765625,110608384
2024-12-13 12:00:00,100361.109375,100445.375,100311.6953125,100378.1484375,23457792
2024-12-13 12:30:00,100237.359375,100348.4921875,100145.6484375,100348.4921875,0
2024-12-13 13:00:00,100116.5390625,100287.59375,100047.40625,100275.8203125,0
2024-12-13 13:30:00,100292.15625,100461.7265625,99984.9453125,100118.8828125,0
2024-12-13 14:00:00,100385.890625,100463.53125,100234.8359375,100282.0078125,0
2024-12-13 14:30:00,100988.421875,100999.6640625,100342.7578125,100342.7578125,0
2024-12-13 15:00:00,101238.8671875,101365.0,100797.0078125,101044.5625,3182592
2024-12-13 15:30:00,99829.96875,101368.28125,99825.9140625,101179.6953125,243073024
2024-12-13 16:00:00,100298.09375,100332.2890625,99893.921875,99893.921875,22237184
2024-12-13 16:30:00,100872.5703125,101218.7109375,100222.65625,100222.65625,286871552
2024-12-13 17:00:00,101241.0234375,101303.0078125,100794.734375,100977.453125,108990464
2024-12-13 17:30:00,101747.4921875,101769.6484375,101079.9765625,101266.734375,727166976
2024-12-13 18:00:00,101688.40625,101785.40625,101335.1640625,101769.1953125,779296768
2024-12-13 18:30:00,101558.9375,101861.1640625,101558.390625,101693.9375,260050944
2024-12-13 19:00:00,101270.5390625,101521.0390625,101270.5390625,101515.1875,0
2024-12-13 19:30:00,101535.578125,101586.8515625,101229.0703125,101284.734375,0
2024-12-13 20:00:00,101694.28125,101694.28125,101294.15625,101523.453125,63004672
2024-12-13 20:30:00,101673.34375,101864.828125,101574.53125,101706.6796875,7004160
2024-12-13 21:00:00,101306.796875,101703.703125,101306.796875,101703.703125,0
2024-12-13 21:30:00,101414.6484375,101476.5859375,101297.5625,101297.5625,9625600
2024-12-13 22:00:00,101155.90625,101408.921875,101138.890625,101329.5546875,0
2024-12-13 22:30:00,101312.90625,101391.7109375,101138.0390625,101155.3515625,0
2024-12-13 23:00:00,101156.390625,101298.4375,101156.390625,101273.1875,0
2024-12-13 23:30:00,101453.8203125,101453.8203125,101145.140625,101145.140625,138842112
2024-12-14 00:00:00,101450.53125,101489.3984375,101338.2109375,101434.6171875,16891904
2024-12-14 00:30:00,101250.6953125,101390.046875,101158.0,101390.046875,20287488
2024-12-14 01:00:00,102602.75,102602.75,101296.609375,101296.609375,1478934528
2024-12-14 01:30:00,102189.34375,102577.7890625,102037.421875,102577.7890625,681123840
2024-12-14 02:00:00,101764.75,102159.859375,101724.4296875,102159.859375,151056384
2024-12-14 02:30:00,102013.28125,102223.234375,101815.5390625,101815.5390625,4808704
2024-12-14 03:00:00,102203.2109375,102215.703125,102053.3515625,102054.234375,9916416
2024-12-14 03:30:00,102116.703125,102294.984375,102070.9765625,102202.875,27873280
2024-12-14 04:00:00,101828.6484375,102127.5859375,101823.1015625,102086.7578125,78364672
2024-12-14 04:30:00,101701.8046875,101839.765625,101625.25,101804.1328125,88420352
2024-12-14 05:00:00,101739.703125,101789.2578125,101667.859375,101694.0625,59949056
2024-12-14 05:30:00,101694.296875,101785.0625,101694.296875,101784.515625,101851136
2024-12-14 06:00:00,101956.40625,101956.40625,101694.2578125,101701.5859375,41402368
2024-12-14 06:30:00,101900.9375,101986.6875,101777.734375,101979.71875,267276288
2024-12-14 07:00:00,101666.1171875,101910.4296875,101666.1171875,101898.984375,0
2024-12-14 07:30:00,101858.4296875,101876.03125,101656.4375,101656.4375,163913728
2024-12-14 08:00:00,101735.0546875,101840.8984375,101682.1953125,101813.1953125,0
2024-12-14 08:30:00,101819.3203125,101825.8046875,101628.6328125,101739.8203125,23322624
2024-12-14 09:00:00,101612.734375,101791.03125,101587.6015625,101791.03125,0
2024-12-14 09:30:00,101550.1015625,101634.015625,101490.75,101617.3671875,50368512
2024-12-14 10:00:00,101420.109375,101537.328125,101342.5546875,101537.328125,169586688
2024-12-14 10:30:00,101542.6171875,101580.6640625,101425.8984375,101425.8984375,0
2024-12-14 11:00:00,101609.0234375,101609.28125,101477.2890625,101537.4375,0
2024-12-14 11:30:00,101573.109375,101679.9765625,101573.109375,101603.375,0
2024-12-14 12:00:00,101453.6640625,101610.6875,101443.3046875,101556.6875,21753856
2024-12-14 12:30:00,101277.4375,101431.359375,101268.2265625,101431.359375,193097728
2024-12-14 13:00:00,100982.4609375,101383.4921875,100859.5546875,101291.3828125,350208000
2024-12-14 13:30:00,101144.1875,101256.34375,101027.3828125,101060.4296875,497696768
2024-12-14 14:00:00,101305.625,101451.1796875,101162.1171875,101162.1171875,28811264
2024-12-14 14:30:00,101437.203125,101485.4296875,101310.2421875,101319.2578125,0
2024-12-14 15:00:00,101609.453125,101662.765625,101358.0703125,101416.171875,0
2024-12-14 15:30:00,101604.9296875,101706.484375,101538.453125,101578.5,0
2024-12-14 16:00:00,101486.5390625,101610.8828125,101422.9921875,101610.8828125,0
2024-12-14 16:30:00,101609.359375,101609.359375,101446.671875,101446.671875,0
2024-12-14 17:00:00,101360.546875,101683.8984375,101316.5078125,101624.546875,0
2024-12-14 17:30:00,100971.7109375,101251.8984375,100915.6796875,101238.6953125,0
2024-12-14 18:00:00,101030.2109375,101120.7109375,100917.4765625,100988.875,0
2024-12-14 18:30:00,100881.71875,101010.234375,100837.2421875,100954.1875,0
2024-12-14 19:00:00,101074.0625,101144.015625,100874.78125,100874.78125,0
2024-12-14 19:30:00,101299.34375,101312.3828125,101171.75,101171.75,0
2024-12-14 20:00:00,101171.109375,101386.3671875,101067.453125,101315.875,0
2024-12-14 20:30:00,100705.8359375,101166.3359375,100664.5390625,101166.3359375,56094720
2024-12-14 21:00:00,101151.6484375,101151.6484375,100736.875,100736.875,257691648
2024-12-14 21:30:00,101064.0546875,101124.625,101056.4296875,101120.9609375,0
2024-12-14 22:00:00,101135.8515625,101135.8515625,100891.4765625,101071.6953125,0
2024-12-14 22:30:00,101145.03125,101207.4140625,101039.140625,101138.515625,47915008
2024-12-14 23:00:00,101317.703125,101317.703125,101043.1484375,101121.484375,164667392
2024-12-14 23:30:00,101373.125,101425.4453125,101310.28125,101310.28125,37396480
2024-12-15 00:00:00,101484.734375,101511.328125,101355.4296875,101393.6796875,43577344
2024-12-15 00:30:00,101416.4921875,101512.9765625,101227.953125,101512.9765625,28512256
2024-12-15 01:00:00,101532.890625,101578.0390625,101403.2265625,101414.109375,0
2024-12-15 01:30:00,102096.84375,102124.21875,101519.734375,101568.4140625,275542016
2024-12-15 02:00:00,101873.6328125,102097.3203125,101855.7421875,102097.3203125,17461248
2024-12-15 02:30:00,101820.15625,101925.4921875,101746.921875,101881.421875,19238912
2024-12-15 03:00:00,101764.875,101889.9765625,101764.875,101794.4375,0
2024-12-15 03:30:00,101733.4765625,101783.8984375,101705.8046875,101767.328125,5894209536
2024-12-15 04:00:00,102595.328125,102731.3046875,101697.9375,101697.9375,1031168000
2024-12-15 04:30:00,102280.8828125,102610.328125,102163.15625,102610.328125,739082240
2024-12-15 05:00:00,102405.296875,102429.8125,102227.328125,102323.375,224542720
2024-12-15 05:30:00,102122.40625,102422.28125,102077.5390625,102405.7421875,86704128
2024-12-15 06:00:00,101992.921875,102120.6171875,101989.6328125,102113.9140625,74395648
2024-12-15 06:30:00,101759.6484375,102072.4765625,101758.3125,102001.4375,49111040
2024-12-15 07:00:00,101832.1328125,101877.3828125,101714.046875,101753.9140625,76005376
2024-12-15 07:30:00,101703.4609375,101866.3984375,101539.265625,101866.3984375,129380352
2024-12-15 08:00:00,101741.9140625,101786.390625,101621.828125,101718.0390625,173072384
2024-12-15 08:30:00,101955.5390625,101969.0234375,101740.171875,101756.09375,61652992
2024-12-15 09:00:00,102006.0625,102105.859375,101927.6640625,101971.0546875,119578624
2024-12-15 09:30:00,102196.34375,102197.859375,101989.3671875,101995.8828125,118943744
2024-12-15 10:00:00,102205.375,102384.3359375,102194.890625,102194.890625,23539712
2024-12-15 10:30:00,102278.9296875,102293.203125,102145.40625,102204.59375,64163840
2024-12-15 11:00:00,102439.3984375,102439.3984375,102209.59375,102253.4140625,180146176
2024-12-15 11:30:00,102617.5390625,102617.5390625,102320.7421875,102386.9765625,466391040
2024-12-15 12:00:00,102763.6796875,102905.8203125,102532.078125,102632.953125,1239969792
2024-12-15 12:30:00,102895.6171875,103234.046875,102683.4140625,102683.4140625,1452773376
2024-12-15 13:00:00,102685.03125,102887.7578125,102563.59375,102887.7578125,269266944
2024-12-15 13:30:00,102777.7890625,102840.171875,102441.53125,102517.2578125,154218496
2024-12-15 14:00:00,102808.0859375,102993.8828125,102686.2734375,102750.9921875,313417728
2024-12-15 14:30:00,102919.4765625,102919.4765625,102623.5703125,102839.0703125,482127872
2024-12-15 15:00:00,102874.0703125,102951.265625,102742.3125,102930.90625,376340480
2024-12-15 15:30:00,102737.53125,102907.9140625,102737.53125,102863.296875,174981120
2024-12-15 16:00:00,103128.53125,103128.53125,102579.9609375,102679.0859375,266129408
2024-12-15 16:30:00,102992.4609375,103354.046875,102982.9765625,103083.3515625,909352960
2024-12-15 17:00:00,102985.9453125,103108.78125,102968.390625,103065.328125,130457600
2024-12-15 17:30:00,103108.046875,103271.2734375,102973.96875,102980.1875,30674944
2024-12-15 18:00:00,103107.5859375,103200.3125,102979.953125,103114.90625,0
2024-12-15 18:30:00,103142.1484375,103280.421875,103108.0703125,103138.3125,0
2024-12-15 19:00:00,103341.359375,103366.15625,103144.65625,103144.65625,111493120
2024-12-15 19:30:00,103219.859375,103319.9609375,103151.296875,103296.7734375,21098496
2024-12-15 20:00:00,103206.296875,103342.1953125,103119.9765625,103212.765625,70606848
2024-12-15 20:30:00,103095.0625,103207.8125,103095.0625,103207.8125,0
2024-12-15 21:00:00,102765.265625,103125.9765625,102684.921875,103099.484375,200089600
2024-12-15 21:30:00,102831.0859375,103053.2578125,102677.109375,102677.109375,736477184
2024-12-15 22:00:00,103200.46875,103316.7578125,102640.2265625,102811.59375,770367488
2024-12-15 22:30:00,103250.234375,103280.5546875,103064.75,103158.8984375,312901632
2024-12-15 23:00:00,104742.421875,104971.7265625,103247.34375,103247.34375,3559284736
2024-12-15 23:30:00,104255.5703125,104847.203125,104255.5703125,104760.7109375,2922336256
2024-12-16 00:00:00,105075.7734375,105075.7734375,104313.3984375,104447.6640625,1726148608
2024-12-16 00:30:00,105334.125,106408.8828125,105217.1015625,105217.1015625,4936810496
2024-12-16 01:00:00,105039.09375,105438.625,104938.1328125,105405.1328125,1995825152
2024-12-16 01:30:00,105451.3828125,105467.1640625,105034.0078125,105034.0078125,194781184
2024-12-16 02:00:00,104515.609375,105487.2734375,104515.609375,105482.375,754790400
2024-12-16 02:30:00,104547.0078125,104735.8515625,104466.546875,104517.3671875,1145847808
2024-12-16 03:00:00,104836.8359375,104913.2421875,104500.0234375,104525.53125,1109745664
2024-12-16 03:30:00,104537.1875,104950.875,104311.125,104862.140625,898064384
2024-12-16 04:00:00,104549.0625,104658.84375,104453.6328125,104537.8984375,225353728
2024-12-16 04:30:00,104601.71875,104703.203125,104495.703125,104575.4765625,78446592
2024-12-16 05:00:00,104723.109375,104779.03125,104526.046875,104634.2421875,125116416
2024-12-16 05:30:00,104956.609375,105026.421875,104774.1796875,104777.078125,387137536
2024-12-16 06:00:00,105080.8671875,105176.609375,104981.6640625,104998.9765625,503029760
2024-12-16 06:30:00,105058.6875,105268.8828125,104973.3359375,105058.4609375,516141056
2024-12-16 07:00:00,105204.765625,105321.7421875,105039.7265625,105074.3515625,338165760
2024-12-16 07:30:00,104953.828125,105188.265625,104920.6015625,105181.03125,50638848
2024-12-16 08:00:00,104745.3984375,104958.6015625,104647.9296875,104958.6015625,360857600
2024-12-16 08:30:00,104525.8984375,104785.1796875,104467.1484375,104730.9140625,358506496
2024-12-16 09:00:00,104672.4609375,104703.25,104488.75,104509.0078125,531623936
2024-12-16 09:30:00,104695.8359375,104872.4296875,104695.8359375,104706.703125,393039872
2024-12-16 10:00:00,104446.828125,104663.1484375,104362.5625,104663.1484375,420106240
2024-12-16 10:30:00,104610.953125,104630.9296875,104411.4921875,104411.4921875,524955648
2024-12-16 11:00:00,104467.2734375,104765.734375,104467.2734375,104619.2265625,282009600
2024-12-16 11:30:00,103686.0625,104444.0,103622.84375,104442.1171875,855547904
2024-12-16 12:00:00,103793.0625,104070.0703125,103711.5390625,103720.0859375,192552960
2024-12-16 12:30:00,103574.9765625,103804.5859375,103377.9453125,103793.59375,145846272
2024-12-16 13:00:00,103974.609375,104072.7421875,103456.890625,103608.1640625,604839936
2024-12-16 13:30:00,103855.03125,104009.6875,103729.5546875,103995.578125,100941824
2024-12-16 14:00:00,104282.765625,104282.765625,103858.203125,103861.796875,222072832
2024-12-16 14:30:00,105328.8671875,105941.15625,104320.953125,104320.953125,3230113792
2024-12-16 15:00:00,106243.953125,106435.7421875,105348.3359375,105348.3359375,3117547520
2024-12-16 15:30:00,106309.84375,106427.234375,105889.03125,106237.96875,2530918400
2024-12-16 16:00:00,106631.0078125,106787.5546875,106183.015625,106331.2421875,2223611904
2024-12-16 16:30:00,106910.1796875,107100.0703125,106454.4296875,106718.625,1639030784
2024-12-16 17:00:00,107082.5546875,107082.5546875,106745.46875,106832.5390625,1793269760
2024-12-16 17:30:00,107071.7421875,107132.734375,106779.1640625,107089.6875,1620910080
2024-12-16 18:00:00,107742.40625,107742.40625,106919.078125,107088.5703125,1941110784
2024-12-16 18:30:00,106999.6171875,107756.8359375,106999.6171875,107756.8359375,2587443200
2024-12-16 19:00:00,106012.2890625,107127.109375,105897.15625,107127.109375,3136946176
2024-12-16 19:30:00,106599.1875,106599.1875,105958.140625,106092.9296875,1797996544
2024-12-16 20:00:00,106343.9296875,106647.9296875,106130.6953125,106600.90625,1580343296
2024-12-16 20:30:00,105974.5703125,106288.28125,105957.6015625,106273.7890625,1482506240
2024-12-16 21:00:00,105921.53125,105980.796875,105736.1328125,105783.859375,820944896
2024-12-16 21:30:00,106122.5234375,106255.625,105792.1171875,105913.625,111501312
2024-12-16 22:00:00,106074.71875,106278.8671875,105999.7265625,106081.6484375,25788416
2024-12-16 22:30:00,105767.9765625,106074.5703125,105741.1875,106052.0234375,65855488
2024-12-16 23:00:00,105659.1484375,106000.1484375,105632.34375,105773.9140625,0
2024-12-16 23:30:00,105984.7421875,106030.8125,105506.1015625,105591.0859375,0
2024-12-17 00:00:00,106070.2578125,106194.125,105761.453125,106052.015625,41697280
2024-12-17 00:30:00,106026.1171875,106198.0078125,105890.8046875,106113.375,0
2024-12-17 01:00:00,106199.6015625,106199.6015625,105824.21875,105890.90625,0
2024-12-17 01:30:00,106380.2578125,106416.4140625,106189.59375,106199.203125,105668608
2024-12-17 02:00:00,106518.5234375,106567.3046875,106373.578125,106383.0390625,0
2024-12-17 02:30:00,106242.25,106525.8359375,106242.25,106525.8359375,0
2024-12-17 03:00:00,106668.78125,106668.78125,106266.046875,106266.046875,0
2024-12-17 03:30:00,106841.9296875,106923.578125,106657.234375,106696.125,111992832
2024-12-17 04:00:00,106511.8125,106864.03125,106498.15625,106864.03125,41328640
2024-12-17 04:30:00,106508.46875,106526.3125,106433.2578125,106505.4765625,0
2024-12-17 05:00:00,106577.359375,106625.1796875,106444.578125,106497.8984375,0
2024-12-17 05:30:00,106778.234375,106778.234375,106532.75,106590.9453125,0
2024-12-17 06:00:00,106523.375,106817.3515625,106523.375,106798.9765625,0
2024-12-17 06:30:00,106528.8984375,106575.3515625,106374.421875,106471.4296875,0
2024-12-17 07:00:00,107046.3984375,107046.3984375,106453.875,106541.0390625,181641216
2024-12-17 07:30:00,106803.796875,107062.703125,106744.515625,107062.703125,361488384
2024-12-17 08:00:00,107139.4140625,107139.4140625,106770.6796875,106808.8125,102604800
2024-12-17 08:30:00,107440.21875,107473.6953125,107232.296875,107236.21875,829734912
2024-12-17 09:00:00,107240.9453125,107419.0546875,107170.0859375,107411.5859375,124354560
2024-12-17 09:30:00,107257.1953125,107391.46875,107158.2265625,107267.046875,47300608
2024-12-17 10:00:00,106966.828125,107281.71875,106966.828125,107281.71875,89718784
2024-12-17 10:30:00,107157.4765625,107157.4765625,106974.5859375,106974.5859375,35979264
2024-12-17 11:00:00,107143.0703125,107267.90625,107108.2890625,107175.4765625,55042048
2024-12-17 11:30:00,106873.1171875,107158.671875,106767.625,107158.671875,0
2024-12-17 12:00:00,106707.2578125,106800.5234375,106549.8046875,106800.5234375,34086912
2024-12-17 12:30:00,107145.6015625,107145.6015625,106797.8671875,106797.8671875,0
2024-12-17 13:00:00,107420.6328125,107420.6328125,106984.2578125,107117.4296875,37126144
2024-12-17 13:30:00,107200.0234375,107568.6015625,107200.0234375,107412.640625,216236032
2024-12-17 14:00:00,107581.15625,107686.3359375,107245.953125,107277.3828125,180445184
2024-12-17 14:30:00,108240.0859375,108240.0859375,107151.828125,107704.6015625,145276928
2024-12-17 15:00:00,105945.4453125,108239.4140625,105945.4453125,108239.4140625,194625536
